,category,tag,title,content_img,content_text,choices_1,choices_2,choices_3,choices_4,commentary,answer_number
422,2과목,DML,다음의 정렬 결과로 가장 적절한 것은?,https://sqld-bk.s3.ap-southeast-2.amazonaws.com/j743-1.png,"SELECT ID FROM TAB1 ORDER BY CASE WHEN ID > 'B' THEN 'A' ELSE ID END, ID;",,,,,"문자 B보다 큰 ID는 BI와 BAA이다. 따라서 ID 는 CASE문에 의해 순서대로 AA, ABC, A, B, A 변환되어 두번째 정렬 기준인 ID 값과 함께 정렬된다. 문자 정렬은 왼쪽부터 비교하여 값이 같을 때까지 비교하여 더 큰 값이 큰 문자열이 되므로 최종 정렬 결과는 정렬 결과는 A(BAA), A(BI), AA, ABC, B 가 된다.",2
423,2과목,DML,주어진 SQL문에서 오류가 발생하지 않는 것은?,,"CREATE TABLE TEST20 ( ID NUMBER PRIMARY KEY, AGE NUMBER NOT NULL, NAME VARCHAR2(1) ); (1) insert into test20 values(10,20,sysdate); (2)insert into test20 values(20,null,'a'); (3)insert into test20(age, name) values(20,'a'); (4)insert into test20(id,age,name) values(20,10,null);",4,3,2,1,(1)번은 NAME에 DATE 타입의 데이터를 입력하여 오류가 발생한다. (2)번은 AGE가 NOT NULL인데 null을 입력하여 오류가 발생한다. (3)번은 ID의 기본키 값을 입력하지 않아서 오류가 발생한다.,1
424,2과목,서브쿼리,아래는 서브쿼리에 대한 설명이다. 다음 중 올바른 것끼리 묶인 것은?,,"가) 서브쿼리는 단일 행(Single Row) 또는 복수 행 (Multi Row) 비교연산자와 함께 사용할 수 있다. 나) 서브쿼리는 SELECT 절, FROM 절, HAVING 절, ORDER BY 절 등에서 사용이 가능하다. 다) 서브쿼리의 결과가 복수 행(Multi Row) 결과를 반환하는 경우에는 '=', '<=', '=〉' 등의 연산자와 함께 사용이 가능하다. 라) 연관(Correlated) 서브쿼리는 서브쿼리가 메인쿼리 컬럼을 포함하고 있는 형태의 서브쿼리이다. 마) 다중 컬럼 서브쿼리는 서브쿼리의 결과로 여러 개의 컬럼이 반환되어 메인쿼리의 조건과 동시에 비교되는 것을 의미하며 Oracle 및 SQL Server 등의 DBMS에서 사용 할 수 있다.","가,나,마","나,다,라","가,나,라","나,라,마","다) 서브쿼리의 결과가 복수 행 결과를 반환하는 경우에는 IN, ALL, ANY 등의 복수 행 비교 연산자와 사용하여야 한다. 마) 다중 컬럼 서브쿼리는 서브쿼리의 결과로 여러 개의 컬럼이 반환되어 메인 쿼리의 조건과 비교되는 데, SQL Server에서는 현재 지원하지 않는 기능이다.",3
425,2과목,ER 모델링,다음 중 아래에서 엔터티 내에 주식별자를 도출하는 기준을 묶은 것으로 가장 적절한 것은?,,"가. 쇼핑몰 사이트에서는 회원번호가 쇼핑몰 사이트를 운영할 때 자주 이용되는 속성이므로 주식별자로 지정한다. 나. 엔터티 내에서 고객 리스트, 상품 리스트 등과 같은 것을 주식별자로 지정한다. 다. 주식별자로 지정할 때 자주 변경되는 속성을 지정한다. 라. 여러 개의 속성으로 구성된 복합 속성의 경우 주식별자에 너무 많은 속성이 포함되지 않게 한다.","가,다","나,라","가,라","가,나",데이터베이스 식별자는 대표성 여부에 따라서 주식별자와 보조 식별자로 구분된다. 주식별자는 후보키 중에서 엔터티를 대표하는 식별자로 다른 엔터티와 참조하여 연결할 수 있는 식별자이다.,3
426,2과목,서브쿼리,다음 서브쿼리 결과로 가장 적절한 것은?,https://sqld-bk.s3.ap-southeast-2.amazonaws.com/j700-1.png,"SELECT SUM(SAL) FROM EMPLOYEES WHERE (DEPTNO, SAL) IN (SELECT DEPTNO, MAX(SAL) FROM EMPLOYEES GROUP BY DEPTNO);",7500,4500,3000,1500,"다중컬럼 서브쿼리를 사용하여 각 부서별로 최대급여를 받는 직원들의 급여 총합을 출력하고 있다. 10번 부서는 1500, 20번 부서는 3000이지만 FORD와 MILLER 둘 다 출력되므로 총 합은 7500이다.",1
427,2과목,윈도우 함수,"다음의 SQL문을 실행했을 때 아래 결과가 조회되도록 (ㄱ), (ㄴ)에 들어갈 숫자를 고르시오.",https://sqld-bk.s3.ap-southeast-2.amazonaws.com/j353-1.png,"SELECT COL1, COL2, COL3, LEAD(COL3, (ㄱ), (ㄴ)) OVER(PARTITION BY COL1 ORDER BY COL3 ) AS Result FROM Mytest","ㄱ : 1, ㄴ : 4","ㄱ : 1, ㄴ : 9","ㄱ : 2, ㄴ : 4","ㄱ : 2, ㄴ : 9","COL3 값에서 두 번째 다음값이 Result 값으로 출력되니 (ㄱ)에는 숫자 2가 와야 하고, 현재 COL3값의 두번째 다음값이 해당 파티션내에서 존재하지 않을 경우에는 기본값으로 9를 출력하니 (ㄴ)에는 숫자 9가 와야한다.",4
428,2과목,JOIN,DEPT 테이블에는 총4개의 데이터가 있다. 다음의 SQL문을 실행하면 총 몇 개의 행이 조회되는가?,,SELECT * FROM DEPT CROSS JOIN DEPT;,16,12,8,4,CROSS JOIN으로 DEPT에 행이 4건이다. 즉 4*4=16행이 조회된다.,1
429,2과목,JOIN,다음 SQL 구문의 결과는?,https://sqld-bk.s3.ap-southeast-2.amazonaws.com/j645-1.png,SELECT COUNT(A.COL2) FROM TAB1 A JOIN TAB2 B ON A.COL2 = B.COL2;,3,2,1,0,"NULL 끼리는 동등비교 조건에 참으로 리턴되지 않는다. TAB1의 COL2값이 A인 경우 TAB2의 1건, B인 경우 2건, C의 경우 조건에 만족하는 값이 없으므로 INNER JOIN에서는 생략된다. 따라서 총 3건이 출력된다.",1
430,2과목,집합 연산자,다음의 SQL문 중에서 결과가 동일한 하나의 SQL문은?,https://sqld-bk.s3.ap-southeast-2.amazonaws.com/j470-1.png,"select * from kpipool where (subkpi, mainkpi) in((20,10),(0,30));","select * from kpipool where (subkpi, mainkpi) in ((20,30),(30,40));","select * from kpipool where (subkpi, mainkpi) in ((10,20),(20,30));","select * from kpipool where subkpi in (20,10);",select * from kpipool where subkpi = 20;,"④번의 SQL문 subkpi가 20번인 행을 조회한다. 그리고 문제에서 제시한 SQL문도 in구로 (20,10)을 사용했으므로 똑같이 subkpi가 20인 행이 조회된다.",4
431,2과목,DML,"학생(STUDENT) 테이블에 영문학과 학생 50명, 법학과 학생 100명, 수학과 학생 50명의 정보가 저장되어 있을 때, 다음 SQL문의 실행 결과 튜플 수는 각각 얼마인가? (단, DEPT필드는 학과명, NAME필드는 이름을 의미한다)",,ㄱ : SELECT DEPT FROM SUDENT; ㄴ : SELECT DISTINCT DEPT FROM STUDENT; ㄷ : SELECT NAME FROM STUDENT WHERE DEPT = '영문학과';,"ㄱ:200, ㄴ:200, ㄷ:50","ㄱ:200, ㄴ:3, ㄷ:50","ㄱ:200, ㄴ:3, ㄷ:1","ㄱ:3, ㄴ:3, ㄷ:1","ㄱ은 STUDENT 테이블을 조건없이 조회하는 것이므로 200=50+100+50이 된다. 그리고 ㄴ은 ""DISTINCT""를 사용했으므로 학과명이 중복되면 한 번만 출력한다. 문제에서는 영문학과, 법학과, 수학과가 있으므로 3이 되고 ㄷ은 WHERE절에 ""영문학과""만 조회하므로 50이 된다.",2
432,2과목,집계 함수,아래 SQL에 대한 실행 결과로 가장 알맞은 것은?,https://sqld-bk.s3.ap-southeast-2.amazonaws.com/j750-1.png,"SELECT SUM(TAB2.COL2) FROM TAB1, TAB2 WHERE TAB1.COL2 = TAB2.COL1;",900,800,700,600,"A는 100, 200을 B는 300, C는 300을 리턴한다. 따라서 총 합은 900 이다.",1
433,2과목,집계 함수,다음 SQL 수행 결과로 알맞은 것은?,https://sqld-bk.s3.ap-southeast-2.amazonaws.com/j591-1.png,SELECT COUNT(CODE) FROM TAB1 WHERE CODE LIKE '_1%' OR CODE LIKE '%A%';,8,7,5,4,"_1%' 조건은 두 번째 값이 1 인 문자열을 나타내므로 A1C1, B1A0, C1A1, D1B2 총 4 개이고, '%A%' 조건은 A 를 포함하는 문자열이므로 A1C1, A2C2, B1A0, C1A1 총 4 개이다. OR 조건은 두 집합의 합집합(중복값은 한 번만)이므로 총 8 개에서 두 조건을 모두 만족하는 A1C1, B1A0, C1A1 을 제외하면 총 5 개이다.",3
434,2과목,,다음 주어진 테이블에서 아래의 SQL문을 수행한 결과로 알맞은 것은?,https://sqld-bk.s3.ap-southeast-2.amazonaws.com/j539-1.png,SELECT SUM(COL1+COL2+COL3+COL4) FROM test23; SELECT SUM(COL1) + SUM(COL2) + SUM(COL3) + SUM(COL4) FROM tset23;,"Null, Null","50, 240","Null, 240","50, Null","첫 번째 SQL문의 첫 번째 행인(10,10,10,20)은 NULL 값이 없으므로 합계 50이 조회된다. 그리고 두 번째 SQL문에서는 240의 합계가 조회된다. 즉, SUM 집계함수에서 NULL은 자동으로 제외한다.",2
435,2과목,DML,아래의 SQL문을 실행했을 때 조회되는 행 수가 가장 많이 나오는 SQL문과 가장 적게 나오는 SQL문은?,,"insert into a1 values(1,4); insert into a1 values(2,5); insert into a1 values(3,6); insert into a1 values(4,7); insert into a2 values(1,4); insert into a2 values(2,5); insert into a2 values(null,6); insert into a2 values(null,7); (1)select * from a1,a2 where a1.col1=a2.col1; (2)select * from a1 left outer join a2 on a1.col1=a2.col1; (3)select * from a1 right outer join a2 on a1.col1=a2.col1; (4)select * from a1 full outer join a2 on a1.col1=a2.col1;","(4), (1)","(3), (4)","(2), (3)","(1), (2)","FULL Outer Join은 총 6개의 행이 조회되고, LEFT와 RIGHT Outer Join은 총 4개의 행이 조회된다. 그리고 보기 1번의 Inner 조인은 2개의 행이 조회된다.",1
436,2과목,ER 모델링,속성에 대한 아래의 설명에서 빈칸에 들어갈 것으로 올바른 것은?,,(ㄱ)은 엔터티를 식별할 수 있는 속성이고 (ㄴ)은 다른 엔터티의 관계에 포함되는 속성이다. 다른 엔터티의 관계에 포함되지 않는 속성을 (ㄷ)이라고 한다.,일반속성 - 기본키 속성 - 외래키 속성,파생속성 - 외래키 속성 - 기본키 속성,외래키속성 - 기본키 속성 - 파생 속성,기본키 속성 - 외래키 속성 - 일반 속성,기본키는 엔터티를 대표하는 키로 최소성과 유일성을 만족해야 한다. 외래키는 두 개의 테이블 간에 연결을 설정하기 위한 키이다.,4
437,2과목,윈도우 함수,주어진 테이블에 대해서 아래와 같이 결과가 반환되도록 주어진 SQL문의 빈칸을 완성하시오.,https://sqld-bk.s3.ap-southeast-2.amazonaws.com/j517-1.png,"SELECT ( ) OVER(ORDER BY sal desc) as rank, name, deptname, position, sal FROM test44;",NTILE(),ROW_NUMBER(),DENSE_RANK(),RANK(),위의 결괏값에 동일한 RANK가 없으므로 ROW_NUMBER()가 되어야 한다.,2
438,2과목,집계 함수,다음 수행 결과를 차례대로 나열한 것은?,https://sqld-bk.s3.ap-southeast-2.amazonaws.com/j799-1.png,"SELECT COUNT(*) C1, COUNT(COL1) C2, SUM(COL2) C3 , SUM(COL1+COL2+COL3) C4 FROM TAB1;","3, 2, NULL, NULL","3, 2, 2, NULL","3, 2, 2, 0","0, 2, 2, 0",COUNT(*)는 모든 컬럼의 값이 NULL일 때만 제외한다. COL1+COL2+COL3은 각 행마다 NULL을 포함하므로 모든 행이 값이 NULL이 된다.,2
439,2과목,DML,다음의 Mytest 테이블에 데이터를 입력 시 에러가 발생하는 것은?,,"Create table Mytest ( A number(10) primary key, B number(10), C date, D varchar2(10) );","INSERT into Mytest values(4,32,20220420,'004')","INSERT into Mytest values(3,200,sysdate-10,'004')","INSERT into Mytest values(2,1111,to_date('20230101','YYYYMMDD'),'003')","INSERT into Mytest values(1,12,sysdate,002)",①의 경우 20220420이라는 숫자형 값을 바로 DATE에 넣어 데이터타입 불일치 에러가 발생한다. TO_DATE(20220420)으로 바꾸어야 한다.,1
440,2과목,JOIN,다음의 SQL문을 ANSI 표준 SQL문으로 올바르게 변환한 것은?,,"SELECT * FROM SCOTT.EMP A, SCOTT.DEPT B WHERE A.DEPTNO = B.DEPTNO AND B.DNAME = 'SALES';",SELECT * FROM SCOTT.EMP A INNER JOIN SCOTT.DEPT B ON A.DEPTNO = B.DEPTNO WHERE 1=1 AND B.DNAME = 'SALES';,SELECT * FROM SCOTT.EMP A CROSS JOIN SCOTT.DEPT B ON (A.DEPTNO = B.DEPTNO AND B.DNAME = 'SALES');,SELECT * FROM SCOTT.EMP A RIGHT OUTER JOIN SCOTT.DEPT B ON (A.DEPTNO = B.DEPTNO AND B.DNAME = 'SALES');,SELECT * FROM SCOTT.EMP A LEFT OUTER JOIN SCOTT.DEPT B ON(A.DEPTNO = B.DEPTNO AND B.DNAME 'SALES');,OUTER JOIN 혹은 CROSS JOIN이 아닌 INNER JOIN이므로 ①번이 된다.,1
441,2과목,단일행 함수,다음 SQL문의 결과로 출력되는 데이터는 무엇인가?,,"SELECT NEXT_DAY (ADD_MONTHS(sysdate,6),'월요일) FROM dual;",오늘 날짜로부터 6일 후 두 번째 월요일을 출력한다.,오늘 날짜로부터 6개월 후 첫 번째 월요일을 출력한다.,오늘 날짜로부터 6개월 후 두 번째 월요일을 출력한다.,오늘 날짜로부터 6일 후 첫 번째 월요일을 출력한다.,"ADD_MONTHS 함수는 6개월을 더하고 NEXT_DAY 함수는 지정된 요일의 첫 번째 날짜를 출력한다. 즉, 문제에서는 6개월 후 첫 번째 월요일을 출력한다.",2
442,2과목,윈도우 함수,다음 중 아래의 SQL에 대한 설명으로 가장 적절한 것은?,,"[SQL] SELECT 상품분류코드 ,AVG(상품가격) AS 상품가격 ,COUNT(*) OVER(ORDER BY AVG(상품가격) RANGE BETWEEN 10000 PRECEDING AND 10000 FOLLOWING) AS 유사개수 FROM 상품 GROUP BY 상품분류코드;",유사개수 컬럼은 상품전체의 평균상품가격을 서로 비교하여 -10000 ~ +10000 사이에 존재하는 상품의 개수를 구한 것이다.,유사개수 컬럼은 상품분류코드별 평균상품가격을 서로 비교하여 -10000 ~ +10000 사이에 존재하는 상품분류코드의 개수를 구한 것이다.,WINDOW FUNCTION의 ORDER BY절에 AVG 집계 함수를 사용하였으므로 위의 SQL은 오류가 발생한다.,WINDOW FUNCTION을 GROUP BY 절과 함께 사용하였으므로 위의 SQL은 오류가 발생한다.,"GROUP BY 절의 집합을 원본으로 하는 데이터를 WINDOW FUNCTION과 함께 사용한다면 GROUP BY 절과 함께 WINDOW FUNCTION을 사용한다고 하더라도 오류가 발생하지 않으며, 유사개수 컬럼 은 상품분류코드로 GROUPING된 집합을 원본집합으로 하여 상품분류코드별 평균상품가격을 서로 비교하여 현재 읽혀진 상품분류코드의 평균가격 대비 -10000 ~ +10000사이에 존재하는 상품분류코 드의 개수를 구한 것이다.",2
443,2과목,JOIN,아래 결괏값은 주어진 2개 테이블을 특정 JOIN하여 나타난 결과이다. 어떤 조인인지 고르시오.,https://sqld-bk.s3.ap-southeast-2.amazonaws.com/j477-1.png,SELECT * FROM SQLD27 ( ) SQLD27_2 ON SQLD27.COL1 = SQLD27_2.COL1;,INNER JOIN,FULL OUTER JOIN,RIGHT OUTER JOIN,LEFT OUTER JOIN,주어진 두 개의 테이블에서는 같은 COL1 값을 갖는 튜플을 조회하고 우측 테이블에만 있는 값들이 추가로 조회되므로 RIGHT OUTER JOIN이다.,3
444,2과목,윈도우 함수,다음 SQL 구문 결과와 같은 결과를 갖는 SQL은?,,"SELECT COUNT(DECODE(DEPTNO,10,1)) AS ""10"", COUNT(DECODE(DEPTNO,20,1)) AS ""20"", COUNT(DECODE(DEPTNO,30,1)) AS ""30"" FROM EMP;"," SELECT * FROM EMP UNPIVOT (COUNT(*) FOR DEPTNO IN (10,20,30));","SELECT * FROM EMP UNPIVOT (COUNT(DEPTNO) FOR DEPTNO IN (10,20,30));","SELECT * FROM (SELECT EMPNO, JOB, DEPTNO FROM EMP) PIVOT (COUNT(DEPTNO) FOR EMPNO IN (10,20,30));","SELECT * FROM (SELECT EMPNO, DEPTNO FROM EMP) PIVOT (COUNT(EMPNO) FOR DEPTNO IN (10,20,30));","10, 20, 30번 부서원의 수를 각 컬럼별로 표현한 것은 LONG -> WIDE로의 변환을 수행하는 PIVOT의 결과로 대체할 수 있다. PIVOT 절에서 IN 앞의 컬럼은 서로 다른 컬럼으로 분해할 대상이 명시되어야 하므로 DEPTNO가 들어가야 한다.",4
445,2과목,JOIN,다음 보기의 SQL을 실행하면 총 12개의 행이 조회된다. ( )에 올바른 것은?,https://sqld-bk.s3.ap-southeast-2.amazonaws.com/j303-1.png,SELECT * FROM MytestA ( ) MytestB;,RIGHT OUTER JOIN,CROSS JOIN,LEFT OUTER JOIN,INNER JOIN,"CROSS JOIN은 MytestA 테이블이 4행, MytestB 테이블이 3행이므로 4*3=12가 된다.",2
446,2과목,DML,아래의 SQL문에 대해서 실행 순서를 올바르게 나열한 것은?,,"SELECT DEPTNO, COUNT(EMPNO) FROM SCOTT.EMP WHERE SAL >= 400 GROUP BY DEPTNO HAVING COUNT(EMPNO) >= 3 ORDER BY DEPTNO;",FROM -> WHERE -> GROUP BY -> HAVING -> SELECT -> ORDER BY,FROM -> WHERE -> GROUP BY -> SELECT -> HAVING -> ORDER BY,FROM -> WHERE -> HAVING -> GROUP BY -> ORDER BY -> SELECT,FROM -> WHERE -> GROUP BY -> HAVING -> ORDER BY -> SELECT,FROM 절에서 테이블 목록을 가져오고 WHERE 절에서 검색 조건에 불일치하는 행을 제외한 후 GROUP BY 절에서 명시된 행의 값을 그룹화한다. HAVING 절은 GROUP BY 절로 정렬이 된 데이터를 대상으로 조건을 정의한 후 SELECT 절에서 조회 후 ORDER BY 절에서 명시한 칼럼값을 기준으로 정렬하여 출력한다.,1
447,2과목,,다음 SQL문의 실행 결과는?,,"SELECT COALESCE(nullif(1,1),200,300) as data from dual;",400,300,200,100,"nullif(1,1)에서 NULL을 반환하고 COALESCE(NULL,200,300)에서 200을 반환한다.",3
448,2과목,그룹 함수,다음 중 주어진 테이블에서 SQL문의 실행 결과로 가장 적절한 것은?,https://sqld-bk.s3.ap-southeast-2.amazonaws.com/j461-1.png,SELECT ID FROM test29 GROUP BY ID HAVING COUNT(*) = 2 ORDER BY (CASE WHEN ID = 1000 THEN 0 ELSE ID END);,,,,,"CASE문으로 ID가 1000인 것은 0 으로 변경하고 나머지는 ID값으로 ASC(오름차순) 한다. 단, COUNT 함수로 2건만 조회된다. 따라서 3000, 9999의 값이 2건이라서 3000, 9999만 조회된다.",4
449,2과목,JOIN,다음의 SQL문과 동일한 결괏값을 보여주는 SQL문은?,,SELECT * FROM Mytesta a full outer join Mytestb b on a.col1 = b.col1;,SELECT * FROM Mytesta a left outer join Mytestb b on a.col1 = b.col1 union SELECT * FROM Mytesta a right outer join Mytestb b on a.col1 = b.col1;,SELECT * FROM Mytesta a cross join Mytestb b on a.col1 = b.col1,SELECT * FROM Mytesta a left outer join Mytestb b on a.col1 = b.col1 union all SELECT * FROM Mytesta a left outer join Mytestb b on a.col1 = b.col1;,SELECT * FROM Mytesta group by col1;,위의 SQL문에서 FULL OUTER JOIN의 결과값은 'LEFT OUTER JOIN' 결과와 'RIGHT OUTER JOIN'결과를 UNION 연산하는 결괏값과 동일하다.,1
450,2과목,식별자,다음이 설명하는 식별자로 가장 적절한 것은?,,다른 엔터티 참조 없이 엔터티 내부에서 스스로 생성되는 식별자,내부식별자,본질식별자,인조식별자,보조식별자,다른 엔터티 참조 없이 엔터티 내부에서 스스로 생성되는 식별자는 내부식별자이다.,1
451,2과목,단일행 함수,다음 SQL의 실행 결과는?,,"SELECT ROUND(10.51234, 1) FROM DUAL;",11,10.51,10.5,10,"ROUND(숫자, 반올림 소수 자리)는 반올림하는 함수이다.",3
452,2과목,,아래 SQL 수행 결과로 가장 적절한 것은?,https://sqld-bk.s3.ap-southeast-2.amazonaws.com/j593-1.png,SELECT SUM(COL2) + SUM(COL3) FROM TAB1; SELECT SUM(COL2) + SUM(COL3) FROM TAB1 WHERE COL1 > 0; SELECT SUM(COL2) + SUM(COL3) FROM TAB1 WHERE COL1 IS NOT NULL; SELECT SUM(COL2) + SUM(COL3) FROM TAB1 WHERE COL1 IS NULL;,"1000, NULL, 400, 600","1000, 100, 400, 600","500, NULL, 400, 600","500, 100, 400, 600","SUM(COL2)는 NULL 만 제외하고 총합을 리턴하므로 500 이 출력된다. 하지만 2 번 지문의 경우 COL1 > 0 조건에 만족하는 행은 첫 번째 행 하나이므로 SUM(COL2) + SUM(COL3) = NULL + 100 이 되며, 이때는 NULL 이 리턴된다.",1
453,2과목,서브쿼리,"아래 테이블은 어느 회사의 사원들과 이들이 부양하는 가족에 대한 것으로 밑줄 친 칼럼은 기본키(Primary Key)를 표시한 것이다. 다음 중 '현재 부양하는 가족들이 없는 사원들의 이름을 구하라'는 질의에 대해 아래 SQL 문장의 (ㄱ), (ㄴ) 에 들어 갈 내용으로 가장 적절한 것은?",,"[테이블] 사원 (사번, 이름, 나이) 가족 (이름, 나이, 부양사번) * 가족 테이블의 부양사번은 사원 테이블의 사번을 참조하는 외래키(Foreign Key) 이다. [SQL 문장] SELECT 이름 FROM 사원 WHERE (ㄱ) (SELECT * FROM 가족 WHERE (ㄴ))",(ㄱ) : NOT EXISTS (ㄴ) : 사번 <> 부양사번,(ㄱ) : NOT EXISTS (ㄴ) : 사번 = 부양사번,(ㄱ) : EXISTS (ㄴ) : 사번 <> 부양사번,(ㄱ) : EXISTS (ㄴ) : 사번 = 부양사번,"'현재 부양하는 가족들이 없는 사원들의 이름을 구하라'를 구현하는 방법은 가족 테이블에 부양사번이 없는 사원 이름을 사원 테이블에서 추출 하면 되고, SQL 문장으로 NOT EXISTS, NOT IN , LEFT OUTER JOIN을 사용하여 구현 할 수 있다. 1. NOT EXISTS SELECT 이름 FROM 사원 WHERE NOT EXISTS (SELECT * FROM 가족 WHERE 사번 = 부양사번) 2. NOT IN SELECT 이름 FROM 사원 WHERE 사번 NOT IN (SELECT 부양사번 FROM 가족) 3.LEFT OUTER JOIN SELECT 이름 FROM 사원 LEFT OUTER JOIN 가족 ON (사번 = 부양사번) WHERE 부양사번 IS NULL",2
